CaseID,Activity,Timestamp,Lifecycle
Job_335,Cutting,19912.06,START
Job_277,Inspection,19939.33,COMPLETE
Job_277,Painting,19939.33,QUEUE_ENTER
Job_294,Milling,19948.87,COMPLETE
Job_294,Assembly,19948.87,QUEUE_ENTER
Job_295,Milling,19948.87,START
Job_278,Assembly,19950.33,COMPLETE
Job_278,Inspection,19950.33,QUEUE_ENTER
Job_278,Inspection,19950.33,START
Job_279,Assembly,19950.33,START
Job_237,Painting,19953.93,COMPLETE
Job_237,Packaging,19953.93,QUEUE_ENTER
Job_237,Packaging,19953.93,START
Job_238,Painting,19953.93,START
Job_335,Cutting,19956.66,COMPLETE
Job_335,Drilling,19956.66,QUEUE_ENTER
Job_336,Cutting,19956.66,START
Job_237,Packaging,19984.42,COMPLETE
Job_313,Drilling,19996.5,COMPLETE
Job_313,Milling,19996.5,QUEUE_ENTER
Job_314,Drilling,19996.5,START
Job_278,Inspection,20004.56,COMPLETE
Job_278,Painting,20004.56,QUEUE_ENTER
Job_279,Assembly,20010.9,COMPLETE
Job_279,Inspection,20010.9,QUEUE_ENTER
Job_279,Inspection,20010.9,START
Job_280,Assembly,20010.9,START
Job_238,Painting,20023.1,COMPLETE
Job_238,Packaging,20023.1,QUEUE_ENTER
Job_238,Packaging,20023.1,START
Job_239,Painting,20023.1,START
Job_295,Milling,20025.76,COMPLETE
Job_295,Assembly,20025.76,QUEUE_ENTER
Job_296,Milling,20025.76,START
Job_336,Cutting,20030.77,COMPLETE
Job_336,Drilling,20030.77,QUEUE_ENTER
Job_337,Cutting,20030.77,START
Job_314,Drilling,20032.4,COMPLETE
Job_314,Milling,20032.4,QUEUE_ENTER
Job_315,Drilling,20032.4,START
Job_279,Inspection,20037.28,COMPLETE
Job_279,Painting,20037.28,QUEUE_ENTER
Job_238,Packaging,20046.54,COMPLETE
Job_315,Drilling,20061.08,COMPLETE
Job_315,Milling,20061.08,QUEUE_ENTER
Job_316,Drilling,20061.08,START
Job_280,Assembly,20069.89,COMPLETE
Job_280,Inspection,20069.89,QUEUE_ENTER
Job_280,Inspection,20069.89,START
Job_281,Assembly,20069.89,START
Job_316,Drilling,20086.52,COMPLETE
Job_316,Milling,20086.52,QUEUE_ENTER
Job_317,Drilling,20086.52,START
Job_337,Cutting,20087.11,COMPLETE
Job_337,Drilling,20087.11,QUEUE_ENTER
Job_338,Cutting,20087.11,START
Job_239,Painting,20106.14,COMPLETE
Job_239,Packaging,20106.14,QUEUE_ENTER
Job_239,Packaging,20106.14,START
Job_240,Painting,20106.14,START
Job_296,Milling,20108.06,COMPLETE
Job_296,Assembly,20108.06,QUEUE_ENTER
Job_297,Milling,20108.06,START
Job_281,Assembly,20108.51,COMPLETE
Job_281,Inspection,20108.51,QUEUE_ENTER
Job_282,Assembly,20108.51,START
Job_280,Inspection,20122.42,COMPLETE
Job_280,Painting,20122.42,QUEUE_ENTER
Job_281,Inspection,20122.42,START
Job_239,Packaging,20140.68,COMPLETE
Job_338,Cutting,20142.32,COMPLETE
Job_338,Drilling,20142.32,QUEUE_ENTER
Job_339,Cutting,20142.32,START
Job_297,Milling,20165.5,COMPLETE
Job_297,Assembly,20165.5,QUEUE_ENTER
Job_298,Milling,20165.5,START
Job_281,Inspection,20165.98,COMPLETE
Job_281,Painting,20165.98,QUEUE_ENTER
Job_282,Assembly,20174.44,COMPLETE
Job_282,Inspection,20174.44,QUEUE_ENTER
Job_282,Inspection,20174.44,START
Job_283,Assembly,20174.44,START
Job_339,Cutting,20196.59,COMPLETE
Job_339,Drilling,20196.59,QUEUE_ENTER
Job_340,Cutting,20196.59,START
Job_282,Inspection,20207.81,COMPLETE
Job_282,Painting,20207.81,QUEUE_ENTER
Job_298,Milling,20209.34,COMPLETE
Job_298,Assembly,20209.34,QUEUE_ENTER
Job_299,Milling,20209.34,START
Job_240,Painting,20226.34,COMPLETE
Job_240,Packaging,20226.34,QUEUE_ENTER
Job_240,Packaging,20226.34,START
Job_241,Painting,20226.34,START
Job_340,Cutting,20249.28,COMPLETE
Job_340,Drilling,20249.28,QUEUE_ENTER
Job_341,Cutting,20249.28,START
Job_299,Milling,20260.96,COMPLETE
Job_299,Assembly,20260.96,QUEUE_ENTER
Job_300,Milling,20260.96,START
Job_240,Packaging,20261.72,COMPLETE
Job_283,Assembly,20263.85,COMPLETE
Job_283,Inspection,20263.85,QUEUE_ENTER
Job_283,Inspection,20263.85,START
Job_284,Assembly,20263.85,START
Job_317,Drilling,20279.38,COMPLETE
Job_317,Milling,20279.38,QUEUE_ENTER
Job_318,Drilling,20279.38,START
Job_241,Painting,20305.16,COMPLETE
Job_241,Packaging,20305.16,QUEUE_ENTER
Job_241,Packaging,20305.16,START
Job_242,Painting,20305.16,START
Job_318,Drilling,20307.42,COMPLETE
Job_318,Milling,20307.42,QUEUE_ENTER
Job_319,Drilling,20307.42,START
Job_300,Milling,20312.26,COMPLETE
Job_300,Assembly,20312.26,QUEUE_ENTER
Job_301,Milling,20312.26,START
Job_284,Assembly,20314.25,COMPLETE
Job_284,Inspection,20314.25,QUEUE_ENTER
Job_285,Assembly,20314.25,START
Job_341,Cutting,20321.45,COMPLETE
Job_341,Drilling,20321.45,QUEUE_ENTER
Job_342,Cutting,20321.45,START
Job_241,Packaging,20335.07,COMPLETE
Job_283,Inspection,20355.19,COMPLETE
Job_283,Painting,20355.19,QUEUE_ENTER
Job_284,Inspection,20355.19,START
Job_285,Assembly,20367.17,COMPLETE
Job_285,Inspection,20367.17,QUEUE_ENTER
Job_286,Assembly,20367.17,START
Job_342,Cutting,20376.85,COMPLETE
Job_342,Drilling,20376.85,QUEUE_ENTER
Job_343,Cutting,20376.85,START
Job_301,Milling,20377.42,COMPLETE
Job_301,Assembly,20377.42,QUEUE_ENTER
Job_302,Milling,20377.42,START
Job_242,Painting,20387.06,COMPLETE
Job_242,Packaging,20387.06,QUEUE_ENTER
Job_242,Packaging,20387.06,START
Job_243,Painting,20387.06,START
Job_284,Inspection,20401.12,COMPLETE
Job_284,Painting,20401.12,QUEUE_ENTER
Job_285,Inspection,20401.12,START
Job_286,Assembly,20416.56,COMPLETE
Job_286,Inspection,20416.56,QUEUE_ENTER
Job_287,Assembly,20416.56,START
Job_242,Packaging,20420.6,COMPLETE
Job_285,Inspection,20420.87,COMPLETE
Job_285,Painting,20420.87,QUEUE_ENTER
Job_286,Inspection,20420.87,START
Job_343,Cutting,20430.86,COMPLETE
Job_343,Drilling,20430.86,QUEUE_ENTER
Job_344,Cutting,20430.86,START
Job_243,Painting,20452.35,COMPLETE
Job_243,Packaging,20452.35,QUEUE_ENTER
Job_243,Packaging,20452.35,START
Job_244,Painting,20452.35,START
Job_302,Milling,20458.54,COMPLETE
Job_302,Assembly,20458.54,QUEUE_ENTER
Job_303,Milling,20458.54,START
Job_286,Inspection,20461.52,COMPLETE
Job_286,Painting,20461.52,QUEUE_ENTER
Job_287,Assembly,20469.87,COMPLETE
Job_287,Inspection,20469.87,QUEUE_ENTER
Job_287,Inspection,20469.87,START
Job_288,Assembly,20469.87,START
Job_344,Cutting,20474.98,COMPLETE
Job_344,Drilling,20474.98,QUEUE_ENTER
Job_345,Cutting,20474.98,START
Job_319,Drilling,20475.67,COMPLETE
Job_319,Milling,20475.67,QUEUE_ENTER
Job_320,Drilling,20475.67,START
Job_243,Packaging,20492.05,COMPLETE
Job_320,Drilling,20498.44,COMPLETE
Job_320,Milling,20498.44,QUEUE_ENTER
Job_321,Drilling,20498.44,START
Job_287,Inspection,20508.23,COMPLETE
Job_287,Painting,20508.23,QUEUE_ENTER
Job_303,Milling,20512.76,COMPLETE
Job_303,Assembly,20512.76,QUEUE_ENTER
Job_304,Milling,20512.76,START
Job_244,Painting,20520.98,COMPLETE
Job_244,Packaging,20520.98,QUEUE_ENTER
Job_244,Packaging,20520.98,START
Job_245,Painting,20520.98,START
Job_345,Cutting,20545.8,COMPLETE
Job_345,Drilling,20545.8,QUEUE_ENTER
Job_346,Cutting,20545.8,START
Job_288,Assembly,20551.13,COMPLETE
Job_288,Inspection,20551.13,QUEUE_ENTER
Job_288,Inspection,20551.13,START
Job_289,Assembly,20551.13,START
Job_321,Drilling,20558.97,COMPLETE
Job_321,Milling,20558.97,QUEUE_ENTER
Job_322,Drilling,20558.97,START
Job_244,Packaging,20564.77,COMPLETE
Job_304,Milling,20588.11,COMPLETE
Job_304,Assembly,20588.11,QUEUE_ENTER
Job_305,Milling,20588.11,START
Job_288,Inspection,20596.06,COMPLETE
Job_288,Painting,20596.06,QUEUE_ENTER
Job_346,Cutting,20600.44,COMPLETE
Job_346,Drilling,20600.44,QUEUE_ENTER
Job_347,Cutting,20600.44,START
Job_245,Painting,20611.72,COMPLETE
Job_245,Packaging,20611.72,QUEUE_ENTER
Job_245,Packaging,20611.72,START
Job_246,Painting,20611.72,START
Job_289,Assembly,20645.37,COMPLETE
Job_289,Inspection,20645.37,QUEUE_ENTER
Job_289,Inspection,20645.37,START
Job_290,Assembly,20645.37,START
Job_305,Milling,20646.12,COMPLETE
Job_305,Assembly,20646.12,QUEUE_ENTER
Job_306,Milling,20646.12,START
Job_245,Packaging,20652.6,COMPLETE
Job_347,Cutting,20666.77,COMPLETE
Job_347,Drilling,20666.77,QUEUE_ENTER
Job_348,Cutting,20666.77,START
Job_322,Drilling,20679.39,COMPLETE
Job_322,Milling,20679.39,QUEUE_ENTER
Job_323,Drilling,20679.39,START
Job_246,Painting,20683.16,COMPLETE
Job_246,Packaging,20683.16,QUEUE_ENTER
Job_246,Packaging,20683.16,START
Job_247,Painting,20683.16,START
Job_306,Milling,20704.99,COMPLETE
Job_306,Assembly,20704.99,QUEUE_ENTER
Job_307,Milling,20704.99,START
Job_290,Assembly,20707.29,COMPLETE
Job_290,Inspection,20707.29,QUEUE_ENTER
Job_291,Assembly,20707.29,START
Job_246,Packaging,20709.22,COMPLETE
Job_289,Inspection,20723.29,COMPLETE
Job_289,Painting,20723.29,QUEUE_ENTER
Job_290,Inspection,20723.29,START
Job_348,Cutting,20726.17,COMPLETE
Job_348,Drilling,20726.17,QUEUE_ENTER
Job_349,Cutting,20726.17,START
Job_307,Milling,20745.2,COMPLETE
Job_307,Assembly,20745.2,QUEUE_ENTER
Job_308,Milling,20745.2,START
Job_290,Inspection,20756.5,COMPLETE
Job_290,Painting,20756.5,QUEUE_ENTER
Job_247,Painting,20778.38,COMPLETE
Job_247,Packaging,20778.38,QUEUE_ENTER
Job_247,Packaging,20778.38,START
Job_248,Painting,20778.38,START
Job_291,Assembly,20800.35,COMPLETE
Job_291,Inspection,20800.35,QUEUE_ENTER
Job_291,Inspection,20800.35,START
Job_292,Assembly,20800.35,START
Job_349,Cutting,20804.36,COMPLETE
Job_349,Drilling,20804.36,QUEUE_ENTER
Job_350,Cutting,20804.36,START
Job_308,Milling,20824.29,COMPLETE
Job_308,Assembly,20824.29,QUEUE_ENTER
Job_309,Milling,20824.29,START
Job_247,Packaging,20824.85,COMPLETE
Job_292,Assembly,20847.53,COMPLETE
Job_292,Inspection,20847.53,QUEUE_ENTER
Job_293,Assembly,20847.53,START
Job_323,Drilling,20847.82,COMPLETE
Job_323,Milling,20847.82,QUEUE_ENTER
Job_324,Drilling,20847.82,START
Job_350,Cutting,20853.19,COMPLETE
Job_350,Drilling,20853.19,QUEUE_ENTER
Job_351,Cutting,20853.19,START
Job_248,Painting,20858.5,COMPLETE
Job_248,Packaging,20858.5,QUEUE_ENTER
Job_248,Packaging,20858.5,START
Job_249,Painting,20858.5,START
Job_309,Milling,20874.74,COMPLETE
Job_309,Assembly,20874.74,QUEUE_ENTER
Job_310,Milling,20874.74,START
Job_248,Packaging,20883.48,COMPLETE
Job_324,Drilling,20888.6,COMPLETE
Job_324,Milling,20888.6,QUEUE_ENTER
Job_325,Drilling,20888.6,START
Job_291,Inspection,20889.85,COMPLETE
Job_291,Painting,20889.85,QUEUE_ENTER
Job_292,Inspection,20889.85,START
Job_325,Drilling,20912.45,COMPLETE
Job_325,Milling,20912.45,QUEUE_ENTER
Job_326,Drilling,20912.45,START
Job_351,Cutting,20913.89,COMPLETE
Job_351,Drilling,20913.89,QUEUE_ENTER
Job_352,Cutting,20913.89,START
Job_310,Milling,20925.34,COMPLETE
Job_310,Assembly,20925.34,QUEUE_ENTER
Job_311,Milling,20925.34,START
Job_249,Painting,20933.39,COMPLETE
Job_249,Packaging,20933.39,QUEUE_ENTER
Job_249,Packaging,20933.39,START
Job_250,Painting,20933.39,START
Job_326,Drilling,20937.48,COMPLETE
Job_326,Milling,20937.48,QUEUE_ENTER
Job_327,Drilling,20937.48,START
Job_293,Assembly,20947.59,COMPLETE
Job_293,Inspection,20947.59,QUEUE_ENTER
Job_294,Assembly,20947.59,START
Job_292,Inspection,20955.33,COMPLETE
Job_292,Painting,20955.33,QUEUE_ENTER
Job_293,Inspection,20955.33,START
Job_352,Cutting,20967.04,COMPLETE
Job_352,Drilling,20967.04,QUEUE_ENTER
Job_353,Cutting,20967.04,START
Job_293,Inspection,20970.88,COMPLETE
Job_293,Painting,20970.88,QUEUE_ENTER
Job_311,Milling,20972.17,COMPLETE
Job_311,Assembly,20972.17,QUEUE_ENTER
Job_312,Milling,20972.17,START
Job_249,Packaging,20980.1,COMPLETE
Job_294,Assembly,21008.74,COMPLETE
Job_294,Inspection,21008.74,QUEUE_ENTER
Job_294,Inspection,21008.74,START
Job_295,Assembly,21008.74,START
Job_250,Painting,21025.32,COMPLETE
Job_250,Packaging,21025.32,QUEUE_ENTER
Job_250,Packaging,21025.32,START
Job_251,Painting,21025.32,START
Job_353,Cutting,21032.45,COMPLETE
Job_353,Drilling,21032.45,QUEUE_ENTER
Job_354,Cutting,21032.45,START
Job_250,Packaging,21054.75,COMPLETE
Job_312,Milling,21056.68,COMPLETE
Job_312,Assembly,21056.68,QUEUE_ENTER
Job_313,Milling,21056.68,START
Job_327,Drilling,21066.72,COMPLETE
Job_327,Milling,21066.72,QUEUE_ENTER
Job_328,Drilling,21066.72,START
Job_294,Inspection,21069.84,COMPLETE
Job_294,Painting,21069.84,QUEUE_ENTER
Job_354,Cutting,21089.51,COMPLETE
Job_354,Drilling,21089.51,QUEUE_ENTER
Job_355,Cutting,21089.51,START
Job_313,Milling,21097.41,COMPLETE
Job_313,Assembly,21097.41,QUEUE_ENTER
Job_314,Milling,21097.41,START
Job_295,Assembly,21098.81,COMPLETE
Job_295,Inspection,21098.81,QUEUE_ENTER
Job_295,Inspection,21098.81,START
Job_296,Assembly,21098.81,START
Job_251,Painting,21131.44,COMPLETE
Job_251,Packaging,21131.44,QUEUE_ENTER
Job_251,Packaging,21131.44,START
Job_252,Painting,21131.44,START
Job_328,Drilling,21140.07,COMPLETE
Job_328,Milling,21140.07,QUEUE_ENTER
Job_329,Drilling,21140.07,START
Job_329,Drilling,21150.68,COMPLETE
Job_329,Milling,21150.68,QUEUE_ENTER
Job_330,Drilling,21150.68,START
Job_295,Inspection,21155.27,COMPLETE
Job_295,Painting,21155.27,QUEUE_ENTER
Job_251,Packaging,21156.65,COMPLETE
Job_314,Milling,21163.96,COMPLETE
Job_314,Assembly,21163.96,QUEUE_ENTER
Job_315,Milling,21163.96,START
Job_355,Cutting,21164.64,COMPLETE
Job_355,Drilling,21164.64,QUEUE_ENTER
Job_356,Cutting,21164.64,START
Job_296,Assembly,21173.14,COMPLETE
Job_296,Inspection,21173.14,QUEUE_ENTER
Job_296,Inspection,21173.14,START
Job_297,Assembly,21173.14,START
Job_296,Inspection,21195.32,COMPLETE
Job_296,Painting,21195.32,QUEUE_ENTER
Job_252,Painting,21203.23,COMPLETE
Job_252,Packaging,21203.23,QUEUE_ENTER
Job_252,Packaging,21203.23,START
Job_253,Painting,21203.23,START
Job_356,Cutting,21207.17,COMPLETE
Job_356,Drilling,21207.17,QUEUE_ENTER
Job_357,Cutting,21207.17,START
Job_297,Assembly,21220.45,COMPLETE
Job_297,Inspection,21220.45,QUEUE_ENTER
Job_297,Inspection,21220.45,START
Job_298,Assembly,21220.45,START
Job_252,Packaging,21241.85,COMPLETE
Job_315,Milling,21242.66,COMPLETE
Job_315,Assembly,21242.66,QUEUE_ENTER
Job_316,Milling,21242.66,START
Job_330,Drilling,21254.89,COMPLETE
Job_330,Milling,21254.89,QUEUE_ENTER
Job_331,Drilling,21254.89,START
Job_357,Cutting,21266.33,COMPLETE
Job_357,Drilling,21266.33,QUEUE_ENTER
Job_358,Cutting,21266.33,START
Job_297,Inspection,21281.85,COMPLETE
Job_297,Painting,21281.85,QUEUE_ENTER
Job_331,Drilling,21281.93,COMPLETE
Job_331,Milling,21281.93,QUEUE_ENTER
Job_332,Drilling,21281.93,START
Job_316,Milling,21283.54,COMPLETE
Job_316,Assembly,21283.54,QUEUE_ENTER
Job_317,Milling,21283.54,START
Job_298,Assembly,21288.52,COMPLETE
Job_298,Inspection,21288.52,QUEUE_ENTER
Job_298,Inspection,21288.52,START
Job_299,Assembly,21288.52,START
Job_253,Painting,21307.73,COMPLETE
Job_253,Packaging,21307.73,QUEUE_ENTER
Job_253,Packaging,21307.73,START
Job_254,Painting,21307.73,START
Job_253,Packaging,21337.48,COMPLETE
Job_358,Cutting,21338.23,COMPLETE
Job_358,Drilling,21338.23,QUEUE_ENTER
Job_359,Cutting,21338.23,START
Job_299,Assembly,21346.06,COMPLETE
Job_299,Inspection,21346.06,QUEUE_ENTER
Job_300,Assembly,21346.06,START
Job_298,Inspection,21348.84,COMPLETE
Job_298,Painting,21348.84,QUEUE_ENTER
Job_299,Inspection,21348.84,START
Job_332,Drilling,21362.11,COMPLETE
Job_332,Milling,21362.11,QUEUE_ENTER
Job_333,Drilling,21362.11,START
Job_317,Milling,21365.89,COMPLETE
Job_317,Assembly,21365.89,QUEUE_ENTER
Job_318,Milling,21365.89,START
Job_333,Drilling,21394.31,COMPLETE
Job_333,Milling,21394.31,QUEUE_ENTER
Job_334,Drilling,21394.31,START
Job_359,Cutting,21396.08,COMPLETE
Job_359,Drilling,21396.08,QUEUE_ENTER
Job_360,Cutting,21396.08,START
Job_254,Painting,21398.21,COMPLETE
Job_254,Packaging,21398.21,QUEUE_ENTER
Job_254,Packaging,21398.21,START
Job_255,Painting,21398.21,START
Job_334,Drilling,21406.3,COMPLETE
Job_334,Milling,21406.3,QUEUE_ENTER
Job_335,Drilling,21406.3,START
Job_318,Milling,21409.18,COMPLETE
Job_318,Assembly,21409.18,QUEUE_ENTER
Job_319,Milling,21409.18,START
Job_299,Inspection,21409.86,COMPLETE
Job_299,Painting,21409.86,QUEUE_ENTER
Job_300,Assembly,21422.0,COMPLETE
Job_300,Inspection,21422.0,QUEUE_ENTER
Job_300,Inspection,21422.0,START
Job_301,Assembly,21422.0,START
Job_254,Packaging,21433.59,COMPLETE
Job_255,Painting,21451.88,COMPLETE
Job_255,Packaging,21451.88,QUEUE_ENTER
Job_255,Packaging,21451.88,START
Job_256,Painting,21451.88,START
Job_360,Cutting,21452.81,COMPLETE
Job_360,Drilling,21452.81,QUEUE_ENTER
Job_361,Cutting,21452.81,START
Job_335,Drilling,21459.68,COMPLETE
Job_335,Milling,21459.68,QUEUE_ENTER
Job_336,Drilling,21459.68,START
Job_301,Assembly,21487.47,COMPLETE
Job_301,Inspection,21487.47,QUEUE_ENTER
Job_302,Assembly,21487.47,START
Job_255,Packaging,21491.83,COMPLETE
Job_319,Milling,21496.31,COMPLETE
Job_319,Assembly,21496.31,QUEUE_ENTER
Job_320,Milling,21496.31,START
Job_336,Drilling,21502.03,COMPLETE
Job_336,Milling,21502.03,QUEUE_ENTER
Job_337,Drilling,21502.03,START
Job_361,Cutting,21504.17,COMPLETE
Job_361,Drilling,21504.17,QUEUE_ENTER
Job_362,Cutting,21504.17,START
Job_300,Inspection,21510.61,COMPLETE
Job_300,Painting,21510.61,QUEUE_ENTER
Job_301,Inspection,21510.61,START
Job_337,Drilling,21515.72,COMPLETE
Job_337,Milling,21515.72,QUEUE_ENTER
Job_338,Drilling,21515.72,START
Job_256,Painting,21544.89,COMPLETE
Job_256,Packaging,21544.89,QUEUE_ENTER
Job_256,Packaging,21544.89,START
Job_257,Painting,21544.89,START
Job_320,Milling,21546.1,COMPLETE
Job_320,Assembly,21546.1,QUEUE_ENTER
Job_321,Milling,21546.1,START
Job_301,Inspection,21558.17,COMPLETE
Job_301,Painting,21558.17,QUEUE_ENTER
Job_362,Cutting,21564.33,COMPLETE
Job_362,Drilling,21564.33,QUEUE_ENTER
Job_363,Cutting,21564.33,START
Job_302,Assembly,21574.93,COMPLETE
Job_302,Inspection,21574.93,QUEUE_ENTER
Job_302,Inspection,21574.93,START
Job_303,Assembly,21574.93,START
Job_338,Drilling,21584.86,COMPLETE
Job_338,Milling,21584.86,QUEUE_ENTER
Job_339,Drilling,21584.86,START
Job_256,Packaging,21590.82,COMPLETE
Job_339,Drilling,21596.78,COMPLETE
Job_339,Milling,21596.78,QUEUE_ENTER
Job_340,Drilling,21596.78,START
Job_321,Milling,21605.51,COMPLETE
Job_321,Assembly,21605.51,QUEUE_ENTER
Job_322,Milling,21605.51,START
Job_302,Inspection,21620.8,COMPLETE
Job_302,Painting,21620.8,QUEUE_ENTER
Job_257,Painting,21623.62,COMPLETE
Job_257,Packaging,21623.62,QUEUE_ENTER
Job_257,Packaging,21623.62,START
Job_258,Painting,21623.62,START
Job_303,Assembly,21623.94,COMPLETE
Job_303,Inspection,21623.94,QUEUE_ENTER
Job_303,Inspection,21623.94,START
Job_304,Assembly,21623.94,START
Job_340,Drilling,21624.89,COMPLETE
Job_340,Milling,21624.89,QUEUE_ENTER
Job_341,Drilling,21624.89,START
Job_363,Cutting,21627.92,COMPLETE
Job_363,Drilling,21627.92,QUEUE_ENTER
Job_364,Cutting,21627.92,START
Job_304,Assembly,21666.95,COMPLETE
Job_304,Inspection,21666.95,QUEUE_ENTER
Job_305,Assembly,21666.95,START
Job_257,Packaging,21671.16,COMPLETE
Job_303,Inspection,21673.8,COMPLETE
Job_303,Painting,21673.8,QUEUE_ENTER
Job_304,Inspection,21673.8,START
Job_322,Milling,21680.9,COMPLETE
Job_322,Assembly,21680.9,QUEUE_ENTER
Job_323,Milling,21680.9,START
Job_364,Cutting,21704.97,COMPLETE
Job_364,Drilling,21704.97,QUEUE_ENTER
Job_365,Cutting,21704.97,START
Job_258,Painting,21718.63,COMPLETE
Job_258,Packaging,21718.63,QUEUE_ENTER
Job_258,Packaging,21718.63,START
Job_259,Painting,21718.63,START
Job_305,Assembly,21723.97,COMPLETE
Job_305,Inspection,21723.97,QUEUE_ENTER
Job_306,Assembly,21723.97,START
Job_341,Drilling,21729.23,COMPLETE
Job_341,Milling,21729.23,QUEUE_ENTER
Job_342,Drilling,21729.23,START
Job_304,Inspection,21737.89,COMPLETE
Job_304,Painting,21737.89,QUEUE_ENTER
Job_305,Inspection,21737.89,START
Job_323,Milling,21747.38,COMPLETE
Job_323,Assembly,21747.38,QUEUE_ENTER
Job_324,Milling,21747.38,START
Job_365,Cutting,21750.96,COMPLETE
Job_365,Drilling,21750.96,QUEUE_ENTER
Job_366,Cutting,21750.96,START
Job_258,Packaging,21767.51,COMPLETE
Job_259,Painting,21788.1,COMPLETE
Job_259,Packaging,21788.1,QUEUE_ENTER
Job_259,Packaging,21788.1,START
Job_260,Painting,21788.1,START
Job_305,Inspection,21802.29,COMPLETE
Job_305,Painting,21802.29,QUEUE_ENTER
Job_366,Cutting,21812.5,COMPLETE
Job_366,Drilling,21812.5,QUEUE_ENTER
Job_367,Cutting,21812.5,START
Job_324,Milling,21814.71,COMPLETE
Job_324,Assembly,21814.71,QUEUE_ENTER
Job_325,Milling,21814.71,START
Job_259,Packaging,21824.32,COMPLETE
Job_306,Assembly,21830.05,COMPLETE
Job_306,Inspection,21830.05,QUEUE_ENTER
Job_306,Inspection,21830.05,START
Job_307,Assembly,21830.05,START
Job_306,Inspection,21852.28,COMPLETE
Job_306,Painting,21852.28,QUEUE_ENTER
Job_342,Drilling,21855.34,COMPLETE
Job_342,Milling,21855.34,QUEUE_ENTER
Job_343,Drilling,21855.34,START
Job_260,Painting,21862.17,COMPLETE
Job_260,Packaging,21862.17,QUEUE_ENTER
Job_260,Packaging,21862.17,START
Job_261,Painting,21862.17,START
Job_307,Assembly,21881.28,COMPLETE
Job_307,Inspection,21881.28,QUEUE_ENTER
Job_307,Inspection,21881.28,START
Job_308,Assembly,21881.28,START
Job_260,Packaging,21883.61,COMPLETE
Job_367,Cutting,21893.92,COMPLETE
Job_367,Drilling,21893.92,QUEUE_ENTER
Job_368,Cutting,21893.92,START
Job_325,Milling,21902.74,COMPLETE
Job_325,Assembly,21902.74,QUEUE_ENTER
Job_326,Milling,21902.74,START
Job_343,Drilling,21904.66,COMPLETE
Job_343,Milling,21904.66,QUEUE_ENTER
Job_344,Drilling,21904.66,START
Job_307,Inspection,21935.97,COMPLETE
Job_307,Painting,21935.97,QUEUE_ENTER
Job_368,Cutting,21949.13,COMPLETE
Job_368,Drilling,21949.13,QUEUE_ENTER
Job_369,Cutting,21949.13,START
Job_308,Assembly,21957.44,COMPLETE
Job_308,Inspection,21957.44,QUEUE_ENTER
Job_308,Inspection,21957.44,START
Job_309,Assembly,21957.44,START
Job_261,Painting,21960.15,COMPLETE
Job_261,Packaging,21960.15,QUEUE_ENTER
Job_261,Packaging,21960.15,START
Job_262,Painting,21960.15,START
Job_326,Milling,21964.59,COMPLETE
Job_326,Assembly,21964.59,QUEUE_ENTER
Job_327,Milling,21964.59,START
Job_308,Inspection,21976.33,COMPLETE
Job_308,Painting,21976.33,QUEUE_ENTER
Job_344,Drilling,21977.32,COMPLETE
Job_344,Milling,21977.32,QUEUE_ENTER
Job_345,Drilling,21977.32,START
Job_261,Packaging,21987.34,COMPLETE
Job_369,Cutting,22011.65,COMPLETE
Job_369,Drilling,22011.65,QUEUE_ENTER
Job_370,Cutting,22011.65,START
Job_345,Drilling,22018.29,COMPLETE
Job_345,Milling,22018.29,QUEUE_ENTER
Job_346,Drilling,22018.29,START
Job_309,Assembly,22019.05,COMPLETE
Job_309,Inspection,22019.05,QUEUE_ENTER
Job_309,Inspection,22019.05,START
Job_310,Assembly,22019.05,START
Job_262,Painting,22030.81,COMPLETE
Job_262,Packaging,22030.81,QUEUE_ENTER
Job_262,Packaging,22030.81,START
Job_263,Painting,22030.81,START
Job_346,Drilling,22049.47,COMPLETE
Job_346,Milling,22049.47,QUEUE_ENTER
Job_347,Drilling,22049.47,START
Job_327,Milling,22051.78,COMPLETE
Job_327,Assembly,22051.78,QUEUE_ENTER
Job_328,Milling,22051.78,START
Job_309,Inspection,22056.24,COMPLETE
Job_309,Painting,22056.24,QUEUE_ENTER
Job_262,Packaging,22075.75,COMPLETE
Job_370,Cutting,22077.07,COMPLETE
Job_370,Drilling,22077.07,QUEUE_ENTER
Job_371,Cutting,22077.07,START
Job_347,Drilling,22093.75,COMPLETE
Job_347,Milling,22093.75,QUEUE_ENTER
Job_348,Drilling,22093.75,START
Job_310,Assembly,22096.04,COMPLETE
Job_310,Inspection,22096.04,QUEUE_ENTER
Job_310,Inspection,22096.04,START
Job_311,Assembly,22096.04,START
Job_328,Milling,22104.14,COMPLETE
Job_328,Assembly,22104.14,QUEUE_ENTER
Job_329,Milling,22104.14,START
Job_348,Drilling,22117.15,COMPLETE
Job_348,Milling,22117.15,QUEUE_ENTER
Job_349,Drilling,22117.15,START
Job_263,Painting,22123.65,COMPLETE
Job_263,Packaging,22123.65,QUEUE_ENTER
Job_263,Packaging,22123.65,START
Job_264,Painting,22123.65,START
Job_310,Inspection,22138.02,COMPLETE
Job_310,Painting,22138.02,QUEUE_ENTER
Job_371,Cutting,22138.07,COMPLETE
Job_371,Drilling,22138.07,QUEUE_ENTER
Job_372,Cutting,22138.07,START
